# SGH Voice compact JMdict common-word candidates
# format-version=1
# source=JMdict_b
# source-created=2026-07-26
# source-url=https://www.edrdg.org/pub/Nihongo/JMdict_b.gz
# priority-tags=gai1,ichi1,news1,spec1
# format=reading<TAB>score<TAB>candidate
かわぐち	5092	河口
かわさき	4000	川崎
かわし	5097	為替
かわす	5086	交わす
かわせ	5097	為替
かわせそうば	2090	為替相場
かわぞい	2082	川沿い
かわった	2098	変わった
かわばた	2086	川端
かわら	5091	瓦
かわら	5088	川原
かわら	5088	河原
かわらけ	2087	土器
かわらない	2097	変わらない
かわり	5097	代わり
かわり	5097	替わり
かわり	2094	変わり
かわる	5097	変わる
かわる	3070	代わる
かわる	3070	替わる
かわるがわる	3000	代わる代わる
かわーい	3068	可愛い
かん	5097	管
かん	5094	冠
かん	5094	缶
かん	5088	勘
かん	4000	感
かん	4000	間
かん	3000	観
かん	2092	艦
かん	2087	貫
かん	2080	棺
かんあん	2083	勘案
かんい	5090	簡易
かんいっぱつ	3064	間一髪
かんいほけん	2079	簡易保険
かんえん	2091	肝炎
かんか	3000	感化
かんか	2077	看過
かんかい	2079	官界
かんかく	5097	感覚
かんかく	5096	観客
かんかく	5089	間隔
かんかつ	5088	管轄
かんがい	3058	灌漑
かんがい	2085	感慨
かんがえ	5099	考え
かんがえかた	2098	考え方
かんがえてみれば	4000	考えてみれば
かんがえなおす	4000	考え直す
かんがえる	5090	考える
かんがるー	2000	カンガルー
かんき	5082	換気
かんき	3075	乾季
かんき	3075	乾期
かんき	3000	寒気
かんき	2080	歓喜
かんき	2077	喚起
かんきせん	3000	換気扇
かんきゃく	5096	観客
かんきゅう	2085	緩急
かんきょう	5099	環境
かんきょうちょう	2097	環境庁
かんきょうほご	4000	環境保護
かんきょうもんだい	4000	環境問題
かんきん	5087	監禁
かんきん	2080	換金
かんく	2085	管区
かんくきしょうだい	2083	管区気象台
かんけい	5099	関係
かんけいしゃ	2099	関係者
かんけつ	2082	完結
かんけつ	2079	簡潔
かんげい	5096	歓迎
かんげき	5088	感激
かんげき	2076	観劇
かんげん	5091	還元
かんげんがく	2077	管弦楽
かんげんがくだん	2078	管弦楽団
かんこう	5098	観光
かんこう	5092	刊行
かんこう	2093	慣行
かんこう	2077	敢行
かんこう	2076	完工
かんこうきゃく	4000	観光客
かんこうすぽっと	4000	観光スポット
かんこうちょう	2082	官公庁
かんこうへん	2082	肝硬変
かんこく	2099	韓国
かんこく	2096	勧告
かんこくご	4000	韓国語
かんこんそうさい	5079	冠婚葬祭
かんこーひー	4000	缶コーヒー
かんご	5095	看護
かんご	3063	漢語
かんごく	2083	監獄
かんごし	4000	看護師
かんごふ	5096	看護婦
かんさ	2091	監査
かんさい	2098	関西
かんさい	2080	簡裁
かんさつ	5092	観察
かんさつ	2085	監察
かんさやく	2091	監査役
かんさん	5089	換算
かんさん	2079	閑散
かんざい	2081	管財
かんざす	2000	カンザス
かんざん	5089	換算
かんし	5098	監視
かんしゃ	5092	感謝
かんしゅう	5089	観衆
かんしゅう	5085	慣習
かんしゅう	2085	監修
かんしょう	5091	干渉
かんしょう	5088	鑑賞
かんしょう	5081	観賞
かんしょう	2076	勧奨
かんしょく	5088	感触
かんしょく	3066	間食
かんしん	5099	関心
かんしん	5090	感心
かんしんごと	2087	関心事
かんしんじ	2087	関心事
かんじ	5099	幹事
かんじ	5098	感じ
かんじ	5093	漢字
かんじ	2078	完治
かんじとる	2080	感じ取る
かんじゃ	5099	患者
かんじゅせい	5079	感受性
かんじょう	5096	感情
かんじょう	5089	勘定
かんじょう	2079	環状
かんじょうてき	2082	感情的
かんじる	5091	感じる
かんじん	5093	肝心
かんする	3062	関する
かんずめ	5086	缶詰
かんずる	3073	感ずる
かんせい	5096	完成
かんせい	2098	関西
かんせい	2092	感性
かんせい	2092	歓声
かんせい	2089	管制
かんせいかん	2078	管制官
かんせつ	5088	間接
かんせつ	5087	関節
かんせつぜい	2087	間接税
かんせつてき	2088	間接的
かんせん	5097	感染
かんせん	2088	観戦
かんせん	2087	幹線
かんせん	2087	艦船
かんせんしょう	2087	感染症
かんぜい	5098	関税
かんぜん	5096	完全
かんぜんしあい	2079	完全試合
かんぜんじあい	2079	完全試合
かんそ	2091	簡素
かんそう	5096	感想
かんそう	5088	乾燥
かんそう	2078	完走
かんそく	5098	観測
かんぞう	5094	肝臓
かんたい	2092	艦隊
かんたん	5098	簡単
かんたん	3064	感嘆
かんたーた	2000	カンタータ
かんだい	5078	寛大
かんだんけい	3000	寒暖計
かんち	2078	完治
かんち	2076	関知
かんちがい	3073	勘違い
かんちょう	5095	官庁
かんちょう	2091	館長
かんちょう	2079	管長
かんつぉーね	2000	カンツォーネ
かんづめ	5086	缶詰
かんてい	5098	官邸
かんてい	5093	鑑定
かんてい	2085	艦艇
かんてん	2095	観点
かんでんち	5083	乾電池
かんと	2000	カント
かんとう	4000	関東
かんとう	2093	完投
かんとう	2080	敢闘
かんとく	5099	監督
かんとん	2081	広東
かんど	2077	感度
かんどう	5094	感動
かんない	2092	管内
かんない	2086	館内
かんにんぐ	5000	カンニング
かんぬし	3062	神主
かんねん	5083	観念
かんのん	2082	観音
かんばい	2083	完売
かんばす	2000	カンバス
かんばつ	2076	間伐
かんばん	5095	看板
かんぱ	3070	寒波
かんぱ	2000	カンパ
かんぱい	5079	乾杯
かんぱい	2083	完敗
かんぱにー	2000	カンパニー
かんぱん	5076	甲板
かんびょう	5078	看病
かんふる	2000	カンフル
かんぶ	5099	幹部
かんぶくろ	2083	紙袋
かんぶつ	3063	乾物
かんぶり	5094	冠
かんぶん	3071	漢文
かんぷ	2085	還付
かんぷう	2093	完封
かんぺき	3000	完璧
かんぼう	2096	官房
かんぼうちょうかん	2098	官房長官
かんぼつ	2079	陥没
かんぽう	2079	官報
かんぽう	2077	漢方
かんぽうやく	5082	漢方薬
かんまつ	2081	巻末
かんみん	2090	官民
かんむり	5094	冠
かんめい	5081	感銘
かんもん	5082	関門
かんもん	2098	喚問
かんゆう	2087	勧誘
かんよ	2095	関与
かんよう	2084	寛容
かんよう	2079	肝要
かんようく	3053	慣用句
かんらく	2084	陥落
かんり	5099	管理
かんり	2082	監理
かんりしゃ	4000	管理者
かんりしょく	2093	管理職
かんりにん	4000	管理人
かんりゃく	2078	簡略
かんりゅう	2081	還流
かんりょう	5098	官僚
かんりょう	5085	完了
かんれい	3071	寒冷
かんれい	2089	慣例
かんれき	2083	還暦
かんれん	5099	関連
かんわ	5098	緩和
かんわ	3000	漢和
かんわざ	3000	神業
かー	2000	カー
かーすと	2000	カースト
かーそる	2000	カーソル
かーちぇいす	2000	カーチェイス
かーてん	5000	カーテン
かーでぃがん	2000	カーディガン
かーと	2000	カート
かーとりっじ	2000	カートリッジ
かーど	5000	カード
かーどげーむ	4000	カードゲーム
かーにばる	2000	カーニバル
かーねーしょん	5000	カーネーション
かーふぇりー	2000	カーフェリー
かーぶ	5000	カーブ
かーぺっと	5000	カーペット
かーぼん	2000	カーボン
かーりんぐ	2000	カーリング
かーる	2000	カール
かーれーす	2000	カーレース
かーん	2000	カーン
がい	5083	害
がい	4000	外
がい	3000	街
がい	2000	ガイ
がいあつ	2086	外圧
がいえん	2076	外苑
がいか	5094	外貨
がいかく	2089	外角
がいかくだんたい	2085	外郭団体
がいかん	5086	外観
がいき	3073	外気
がいけん	5085	外見
がいこう	5099	外交
がいこうかん	2093	外交官
がいこく	5099	外国
がいこくご	5091	外国語
がいこくじん	5099	外国人
がいこつ	3000	骸骨
がいさん	2093	概算
がいし	2092	外資
がいしゃ	5080	外車
がいしゅつ	5090	外出
がいしょう	5099	外相
がいしょう	2082	外傷
がいしょく	5090	外食
がいしん	2090	外信
がいじゅ	2077	外需
がいじん	5082	外人
がいする	3071	害する
がいせんしゃ	2086	街宣車
がいそく	5089	外側
がいだんす	2000	ガイダンス
がいちゅう	5080	害虫
がいとう	5094	街頭
がいとう	5082	該当
がいど	5000	ガイド
がいどぶっく	2000	ガイドブック
がいねん	5093	概念
がいぶ	5094	外部
がいへき	2087	外壁
がいむ	5097	外務
がいむしょう	5099	外務省
がいめん	3062	外面
がいや	2088	外野
がいやしゅ	2090	外野手
がいゆう	2089	外遊
がいよう	2089	概要
がいよう	2078	外洋
がいらい	2089	外来
がいらいご	3075	外来語
がいろ	2076	街路
がいろじゅ	2078	街路樹
がいろん	3061	概論
がうしあん	2000	ガウシアン
がうん	2000	ガウン
がか	5095	画家
がく	5097	額
がく	2088	学
がくい	5076	学位
がくいん	2096	学院
がくう	5093	架空
がくえん	5097	学園
がくぎょう	2079	学業
がくげい	2093	学芸
がくさい	2077	学際
がくし	2081	学士
がくしき	2088	学識
がくしゃ	5097	学者
がくしゅう	5097	学習
がくしゅうしどうようりょう	2086	学習指導要領
がくしょう	2078	楽章
がくじゅつ	2093	学術
がくせい	5099	学生
がくせいじだい	4000	学生時代
がくせつ	5080	学説
がくそつ	2084	学卒
がくだん	2080	楽団
がくちょう	5094	学長
がくと	2084	学徒
がくどう	2084	学童
がくない	2087	学内
がくねん	5090	学年
がくひ	5083	学費
がくふ	5084	楽譜
がくぶ	5098	学部
がくめん	2092	額面
がくもん	5090	学問
がくや	2079	楽屋
がくりょく	5089	学力
がくれき	5091	学歴
がくわり	3000	学割
がくわり	3000	学割り
がけ	3068	崖
がし	5078	餓死
がしがし	4000	ガシガシ
がしょう	2077	画商
がしん	5078	餓死
がじぇっと	2000	ガジェット
がす	5000	瓦斯
がすたーびん	2000	ガスタービン
がすとあるばいたー	2000	ガストアルバイター
がすぼんべ	2000	ガスボンベ
がすますく	2000	ガスマスク
がそりん	5000	ガソリン
がそりんすたんど	5000	ガソリンスタンド
がそーる	2000	ガソール
がぞう	5093	画像
がた	5095	型
がたがた	4000	ガタガタ
がち	3000	雅致
がっか	5094	学科
がっかい	5096	学会
がっかい	5083	学界
がっかいし	4000	学会誌
がっかり	4000	ガッカリ
がっき	5093	楽器
がっき	5084	学期
がっきゅう	2090	学級
がっきょく	2080	楽曲
がっく	2078	学区
がっこう	5099	学校
がっこうほうじん	2082	学校法人
がっこうめい	4000	学校名
がっさく	2085	合作
がっしゅく	5093	合宿
がっしょう	5090	合唱
がっしょうだん	2087	合唱団
がっそう	2076	合奏
がっち	2088	合致
がっつ	2000	ガッツ
がっつぽーず	2000	ガッツポーズ
がっと	2000	ガット
がっぴ	3000	月日
がっぺい	5097	合併
がっぺいしょう	2077	合併症
がつ	4000	月
がぼっと	2000	ガボット
がまん	5086	我慢
がむ	2000	ガム
がめらん	2000	ガメラン
がめん	5096	画面
がようし	3075	画用紙
がら	5093	柄
がらす	5000	硝子
がらすど	3000	ガラス戸
がらすばり	4000	ガラス張り
がり	2085	狩り
がりうむ	2000	ガリウム
がりばー	2000	ガリバー
がりゃく	4053	瓦礫
がりれお	2000	ガリレオ
がれき	4053	瓦礫
がれーじ	5000	ガレージ
がろう	2091	画廊
がろん	2000	ガロン
がわ	5097	川
がわ	3000	側
がわ	2090	河
がん	5078	癌
がん	4000	ガン
がん	2092	願
がん	2078	雁
がんか	5078	眼科
がんがん	3000	ガンガン
がんこ	5085	頑固
がんしょ	5081	願書
がんしょく	5084	顔色
がんじつ	5092	元日
がんじょう	3070	頑丈
がんせき	2079	岩石
がんそ	2083	元祖
がんたん	3000	元旦
がんにち	5092	元日
がんねん	2091	元年
がんばって	2095	頑張って
がんばり	2084	頑張り
がんばる	5077	頑張る
がんばん	2076	岩盤
がんぺき	2081	岸壁
がんぼう	5088	願望
がんぽん	2087	元本
がんま	2000	Γ
がんめん	2081	顔面
がんもう	5088	願望
がんゆう	2082	含有
がんらい	5082	元来
がーぜ	2000	ガーゼ
がーでぃあん	2000	ガーディアン
がーでん	2000	ガーデン
がーど	5000	ガード
がーどまん	2000	ガードマン
がーどれーる	2000	ガードレール
がーる	2000	ガール
がーるふれんど	3000	ガールフレンド
き	5099	木
き	5099	気
き	5096	匹
き	5092	鬼
き	4000	機
きあい	2088	気合
きあつ	5090	気圧
きい	2076	奇異
きいろ	5089	黄色
きいろい	3059	黄色い
きいん	2087	棋院
きいん	2083	起因
きうい	2000	キウイ
きうり	3000	胡瓜
きうん	2093	機運
きえい	2076	気鋭
きえる	3061	消える
きおい	2083	気負い
きおく	5096	記憶
きおすく	2000	キオスク
きおん	5095	気温
きか	5079	帰化
きか	3056	幾何
きかい	5098	機会
きかい	5097	器械
きかい	5097	機械
きかいか	2078	機械化
きかえる	3074	着替える
きかがく	2076	幾何学
きかく	5098	企画
きかく	2092	規格
きかくしつ	2081	企画室
きかざる	3071	着飾る
きかす	5096	聞かす
きかせる	2078	利かせる
きかん	5099	期間
きかん	5099	機関
きかん	3069	器官
きかん	2093	帰還
きかん	2085	基幹
きかん	2079	季刊
きかんげんてい	4000	期間限定
きかんし	2092	機関紙
きかんし	2077	気管支
きかんしゃ	5080	機関車
きかんじゅう	2083	機関銃
きが	5091	飢餓
きがい	2079	気概
きがい	2078	危害
きがえ	3075	着替え
きがえる	3074	着替える
きがかり	7071	気がかり
きがつく	4000	気がつく
きがつく	4000	気が付く
きがね	3065	気兼ね
きがね	3000	黄金
きがる	5090	気軽
きがん	5078	祈願
きき	5099	危機
きき	2097	機器
ききがき	2081	聞き書き
ききて	5090	聞き手
ききとり	5078	聞き取り
ききめ	5079	利き目
ききめ	5079	効き目
ききゃく	5084	棄却
ききゅう	2081	帰休
ききゅう	2080	気球
ききょう	3075	帰京
ききん	3069	飢饉
ききん	2098	基金
ききん	2076	寄金
ききんぞく	2086	貴金属
きぎ	2081	木々
きぎょう	5099	企業
きぎょうか	2085	企業家
きく	7000	聞く
きく	7000	聴く
きく	5091	菊
きく	4000	訊く
きく	3000	利く
きく	3000	効く
きくばり	5086	気配り
きぐ	5089	器具
きぐ	5083	危惧
きけん	5098	危険
きけん	5091	棄権
きけんせい	4000	危険性
きげき	5090	喜劇
きげん	5097	期限
きげん	5086	起源
きげん	5084	機嫌
きげん	3068	紀元
きげんぜん	2081	紀元前
きこう	5099	機構
きこう	5092	気候
きこう	2084	寄港
きこう	2083	紀行
きこう	2076	起工
きこえる	3075	聞こえる
きこく	5097	帰国
きこん	2084	既婚
きご	5081	季語
きごう	5086	記号
きごころ	3071	気心
きさい	2092	記載
きさい	2078	起債
きざ	3000	気障
きざい	2088	機材
きざい	2077	器材
きざし	5094	兆し
きざみ	2082	刻み
きざむ	5086	刻む
きし	5093	岸
きし	2087	棋士
きし	2076	騎士
きしかいせい	2078	起死回生
きしつ	5084	気質
きしべ	5077	岸辺
きしゃ	5099	記者
きしゃ	5081	汽車
きしゃ	4058	貴社
きしゃかいけん	4000	記者会見
きしゅ	2094	機種
きしゅ	2088	騎手
きしゅ	2085	旗手
きしゅ	2079	機首
きしゅう	2079	奇襲
きしょう	5094	気象
きしょう	5076	起床
きしょう	3072	気性
きしょう	2084	希少
きしょうだい	2076	気象台
きしょうちょう	2095	気象庁
きしょうよほうし	4000	気象予報士
きしん	3000	鬼神
きじ	5099	記事
きじ	5088	生地
きじく	2084	基軸
きじつ	5091	期日
きじゅつ	5093	記述
きじゅん	5099	基準
きじゅん	5099	規準
きじゅんほう	2077	基準法
きじょう	2078	机上
きじん	3000	鬼神
きす	5090	記す
きす	5000	キス
きすう	3063	奇数
きず	5095	傷
きずあと	2086	傷跡
きずきあげる	2080	築き上げる
きずく	4000	気づく
きずく	3069	気付く
きずく	3000	築く
きずぐち	2076	傷口
きずつく	4061	傷つく
きずつける	7067	傷つける
きずつける	7067	傷付ける
きずな	2078	絆
きずみ	2076	木炭
きせい	5099	規制
きせい	5093	既成
きせい	5082	帰省
きせい	3067	寄生
きせい	3058	既製
きせい	2089	棋聖
きせい	2083	気勢
きせいじじつ	2081	既成事実
きせいちゅう	2079	寄生虫
きせき	5090	奇跡
きせき	2087	軌跡
きせつ	5096	季節
きせる	3066	着せる
きせん	3070	汽船
きぜつ	3057	気絶
きそ	5098	基礎
きそ	5097	起訴
きそう	5079	寄贈
きそう	3065	競う
きそう	2086	起草
きそく	5094	規則
きそゆうよ	2077	起訴猶予
きそん	4062	毀損
きそん	2094	既存
きぞう	5079	寄贈
きぞく	5088	貴族
きぞく	2087	帰属
きぞん	2094	既存
きた	5099	北
きたあいるらんど	2083	北アイルランド
きたい	5099	期待
きたい	5091	機体
きたい	3073	気体
きたいかん	2089	期待感
きたえる	3073	鍛える
きたかぜ	3075	北風
きたがわ	2092	北側
きたきゅうしゅう	4000	北九州
きたく	5090	帰宅
きたぐち	2077	北口
きたぐに	2077	北国
きたちょうせん	2099	北朝鮮
きたない	3065	汚い
きたひがし	5094	北東
きち	5098	基地
きちがい	3000	気違い
きちげぇ	3000	気違い
きちょう	5096	貴重
きちょう	5090	機長
きちょう	2095	基調
きちょう	2076	記帳
きちょうひん	3073	貴重品
きちょうめん	3000	几帳面
きっかけ	2097	切っ掛け
きっく	2000	キック
きっくおふ	2000	キックオフ
きっくぼくしんぐ	2000	キックボクシング
きっさ	2079	喫茶
きっさてん	5090	喫茶店
きっする	2082	喫する
きっず	4000	キッズ
きっずびじねす	2000	キッズビジネス
きっちゃてん	5090	喫茶店
きっちん	5000	キッチン
きって	5092	切手
きっと	3000	屹度
きっと	2000	キット
きっど	2000	キッド
きっぷ	5090	切符
きつ	5077	狐
きつえん	5093	喫煙
きつね	5077	狐
きづかい	2076	気遣い
きづかれ	4000	気づかれ
きづく	7069	気づく
きづく	7069	気付く
きづな	2078	絆
きてい	5097	規定
きてい	2081	既定
きてい	2076	規程
きてき	3066	汽笛
きてん	2084	起点
きと	2082	帰途
きとう	2077	気筒
きとく	3072	危篤
きとくけん	2084	既得権
きど	2077	木戸
きどう	5095	軌道
きどう	4057	起動
きどう	2092	機動
きどうたい	5088	機動隊
きどる	3067	気取る
きない	4000	機内
きにいり	2077	気に入り
きにいる	3058	気に入る
きにち	5091	期日
きにゅう	5085	記入
きぬ	5088	絹
きねしおろじー	2000	キネシオロジー
きねん	5098	記念
きねん	2082	祈念
きねんひ	2085	記念碑
きねんび	5093	記念日
きのう	5099	機能
きのう	5090	昨日
きのこ	3053	茸
きのせい	4000	気のせい
きのどく	3072	気の毒
きのは	4073	木の葉
きのみ	2077	木の実
きのむくままに	4000	気の向くままに
きはい	5094	気配
きはく	2086	気迫
きはく	2085	希薄
きはん	5086	規範
きば	2085	木場
きば	2076	騎馬
きばく	2084	起爆
きばつ	2076	奇抜
きばん	5097	基盤
きび	5092	気味
きびしい	5082	厳しい
きびしさ	2092	厳しさ
きびす	3000	踵
きびん	5076	機敏
きふ	5096	寄付
きふく	2080	起伏
きぶつ	2077	器物
きぶん	5097	気分
きぶんてんかん	4000	気分転換
きほん	5099	基本
きほんてき	2097	基本的
きほんりょうきん	4000	基本料金
きぼ	5099	規模
きぼう	5098	希望
きまえ	3064	気前
きまぐれ	3069	気まぐれ
きまって	2099	決まって
きまつ	5079	期末
きまま	3000	気まま
きまり	5076	決まり
きまる	5086	決まる
きみ	5092	気味
きみ	3000	君
きみがよ	2089	君が代
きみたち	4000	君たち
きみつ	2088	機密
きみょう	5091	奇妙
きむずかしい	3054	気難しい
きむち	2000	沈菜
きめ	2082	決め
きめだま	2077	決め球
きめつける	3073	決め付ける
きめて	2091	決め手
きめら	2000	キメラ
きめる	5078	決める
きも	5096	肝
きも	5096	胆
きもち	5099	気持ち
きもちいい	4000	気持ちいい
きもちわるい	4000	気持ち悪い
きもの	5091	着物
きゃく	5099	客
きゃくあし	2080	客足
きゃくいん	2086	客員
きゃくしつ	5086	客室
きゃくしゃ	3067	客車
きゃくしょく	3075	脚色
きゃくせき	5090	客席
きゃくせん	2084	客船
きゃくほん	5095	脚本
きゃくま	3000	客間
きゃすたー	2000	キャスター
きゃすてぃんぐ	2000	キャスティング
きゃすと	2000	キャスト
きゃっかん	5089	客観
きゃっかんてき	5090	客観的
きゃっこう	2089	脚光
きゃっしゅ	2000	キャッシュ
きゃっしゅかーど	5000	キャッシュカード
きゃっしんぐ	2000	キャッシング
きゃっち	2000	キャッチ
きゃっちふれーず	2000	キャッチフレーズ
きゃっちゃー	2000	キャッチャー
きゃっつあい	2000	キャッツアイ
きゃっとうぉーく	2000	キャットウォーク
きゃっぷ	2000	キャップ
きゃでぃー	2000	キャディー
きゃばれー	2000	キャバレー
きゃびあ	2000	キャビア
きゃびねっと	2000	キャビネット
きゃびん	2000	キャビン
きゃぴたりずむ	2000	キャピタリズム
きゃぴたるげいん	2000	キャピタルゲイン
きゃぶれたー	2000	キャブレター
きゃぷしょん	2000	キャプション
きゃぷてん	2000	キャプテン
きゃべつ	5000	キャベツ
きゃめる	2000	キャメル
きゃらくたー	2000	キャラクター
きゃらばん	2000	キャラバン
きゃらめる	2000	キャラメル
きゃりあ	2000	キャリア
きゃりー	2000	キャリー
きゃろる	2000	キャロル
きゃんせる	5000	キャンセル
きゃんでぃ	4000	キャンディ
きゃんでぃー	4000	キャンディー
きゃんどる	2000	キャンドル
きゃんばす	2000	キャンバス
きゃんぱす	5000	キャンパス
きゃんぱー	2000	キャンパー
きゃんぴんぐ	2000	キャンピング
きゃんぴんぐかー	2000	キャンピングカー
きゃんぷ	5000	キャンプ
きゃんぷいん	2000	キャンプイン
きゃんべら	2000	キャンベラ
きゃんぺーん	2000	キャンペーン
きやく	2091	規約
きゅう	5099	九
きゅう	5097	急
きゅう	5096	球
きゅう	3000	旧
きゅう	2095	級
きゅうい	2088	球威
きゅうえん	5097	救援
きゅうか	5095	休暇
きゅうかい	2087	球界
きゅうかん	2084	休館
きゅうかん	2078	休刊
きゅうがく	3064	休学
きゅうきゅう	2092	救急
きゅうきゅういりょう	4000	救急医療
きゅうきゅうしゃ	5090	救急車
きゅうきゅうばこ	4000	救急箱
きゅうきょ	5093	急遽
きゅうきょ	5093	急きょ
きゅうきょく	5088	究極
きゅうきん	2078	球菌
きゅうぎ	2080	球技
きゅうぎょう	5093	休業
きゅうくつ	5078	窮屈
きゅうけい	5092	休憩
きゅうけい	2092	求刑
きゅうけいじかん	4000	休憩時間
きゅうけいじょ	4000	休憩所
きゅうけつき	4061	吸血鬼
きゅうげき	5095	急激
きゅうこう	5080	急行
きゅうこう	3074	休校
きゅうこう	3060	休講
きゅうこく	2085	救国
きゅうさい	5096	救済
きゅうし	2081	休止
きゅうし	2077	急死
きゅうしき	5076	旧式
きゅうしゅう	5090	吸収
きゅうしゅう	2095	九州
きゅうしゅつ	2090	救出
きゅうしょ	3060	急所
きゅうしょうがつ	2076	旧正月
きゅうしょく	5094	給食
きゅうしょく	2087	休職
きゅうしょく	2082	求職
きゅうしん	2092	急進
きゅうしん	2078	急伸
きゅうしんりょく	2089	求心力
きゅうじつ	5095	休日
きゅうじゅう	6094	九十
きゅうじゅう	6094	９０
きゅうじょ	5091	救助
きゅうじょう	2096	球場
きゅうじょう	2082	休場
きゅうじょう	2082	窮状
きゅうじん	5092	求人
きゅうすい	2088	給水
きゅうする	2087	休する
きゅうせい	5095	急性
きゅうせい	2085	旧制
きゅうせい	2083	旧姓
きゅうせいしゅ	2076	救世主
きゅうせいちょう	2084	急成長
きゅうせん	2088	休戦
きゅうそく	5097	急速
きゅうそく	5077	休息
きゅうぞう	5092	急増
きゅうたい	2079	旧態
きゅうだん	2096	球団
きゅうち	2086	窮地
きゅうちゅう	2085	宮中
きゅうちょう	2078	九重
きゅうてい	2081	宮廷
きゅうでん	2092	宮殿
きゅうとう	2085	急騰
きゅうに	4000	急に
きゅうは	2080	旧派
きゅうびょう	3074	急病
きゅうぴっち	2087	急ピッチ
きゅうふ	2091	給付
きゅうへん	3074	急変
きゅうむ	2085	急務
きゅうめい	5093	究明
きゅうめい	2088	救命
きゅうゆ	2082	給油
きゅうゆしょ	3000	給油所
きゅうゆじょ	3000	給油所
きゅうよ	5095	給与
きゅうよう	5087	休養
きゅうよう	3000	急用
きゅうらい	2083	旧来
きゅうらく	2088	急落
きゅうり	3000	胡瓜
きゅうりょう	5094	給料
きゅうりょう	2086	丘陵
きゅりー	2000	キュリー
きゅれーたー	2000	キュレーター
きゅろっと	2000	キュロット
きゅー	2000	キュー
きゅーと	2000	キュート
きゅーば	2000	玖馬
きょう	5098	今日
きょう	5092	境
きょう	2097	京
きょう	2095	経
きょう	2093	興
きょう	2082	卿
きょうあく	2084	凶悪
きょうい	2095	脅威
きょうい	2086	驚異
きょういく	5099	教育
きょういくいいんかい	2090	教育委員会
きょういくしゃ	2076	教育者
きょういくてき	2077	教育的
きょういん	5094	教員
きょうえい	2086	共栄
きょうえい	2085	競泳
きょうえん	2089	共演
きょうえん	2079	競演
きょうか	5099	強化
きょうか	2089	教科
きょうかい	5095	教会
きょうかい	5091	境界
きょうかい	2099	協会
きょうかしょ	5096	教科書
きょうかつ	2089	恐喝
きょうかん	5090	共感
きょうかん	2086	教官
きょうがく	4000	驚愕
きょうがく	2078	共学
きょうき	2081	凶器
きょうき	2079	狂気
きょうきゃく	2077	橋脚
きょうきゅう	5097	供給
きょうぎ	5099	協議
きょうぎ	5098	競技
きょうぎじょう	4000	競技場
きょうくん	5093	教訓
きょうぐう	5079	境遇
きょうけん	2086	強権
きょうげん	2092	狂言
きょうこ	2087	強固
きょうこう	5087	強行
きょうこう	5079	恐慌
きょうこう	2096	強硬
きょうこうさいけつ	2087	強行採決
きょうこのごろ	4000	今日この頃
きょうごう	2091	強豪
きょうごう	2081	競合
きょうごうたしゃ	4000	競合他社
きょうさい	2091	共済
きょうさい	2088	共催
きょうさく	2087	凶作
きょうさん	2096	共産
きょうさん	2092	協賛
きょうさんしゅぎ	5093	共産主義
きょうさんとう	2099	共産党
きょうざい	2092	教材
きょうし	5098	教師
きょうしつ	5097	教室
きょうしゃ	4071	強者
きょうしゅう	5079	郷愁
きょうしゅう	2084	教習
きょうしゅく	3075	恐縮
きょうしょ	2081	教書
きょうしょくいん	2090	教職員
きょうしんしょう	2077	狭心症
きょうじゅ	5099	教授
きょうじゅ	2085	享受
きょうじゅつ	2094	供述
きょうせい	5097	強制
きょうせい	2089	共生
きょうせい	2078	矯正
きょうせいてき	4000	強制的
きょうそ	2080	教祖
きょうそう	5098	競争
きょうそう	2087	競走
きょうそうきょく	2089	協奏曲
きょうそうにゅうさつ	4000	競争入札
きょうそうば	2077	競走馬
きょうそうりょく	4000	競争力
きょうそん	5091	共存
きょうぞん	5091	共存
きょうたい	4000	筐体
きょうだ	2088	強打
きょうだい	5095	兄弟
きょうだい	5092	姉妹
きょうだい	2084	強大
きょうだん	2082	教団
きょうだん	2081	教壇
きょうち	2083	境地
きょうちゅう	2076	胸中
きょうちょ	2081	共著
きょうちょう	3074	強調
きょうちょう	2097	協調
きょうつう	5098	共通
きょうつうご	3070	共通語
きょうつうてん	4000	共通点
きょうてい	2099	協定
きょうてい	2076	競艇
きょうてき	2080	強敵
きょうと	2099	京都
きょうと	2097	教徒
きょうとう	2089	共闘
きょうとう	2085	教頭
きょうど	2091	郷土
きょうど	2086	強度
きょうどう	5099	共同
きょうどう	5099	協同
きょうどうくみあい	2091	協同組合
きょうどうたい	2098	共同体
きょうはく	5091	脅迫
きょうはん	2085	共犯
きょうばい	2087	競売
きょうふ	5094	恐怖
きょうふう	5090	強風
きょうぶ	2078	胸部
きょうほ	2077	競歩
きょうぼう	2085	共謀
きょうみ	5096	興味
きょうみしんしん	4066	興味津々
きょうみぶかい	4066	興味深い
きょうむ	2079	教務
きょうめい	2076	共鳴
きょうゆ	5096	教諭
きょうゆう	5085	共有
きょうよ	2095	供与
きょうよう	5092	教養
きょうよう	5079	共用
きょうよう	5079	強要
きょうらん	2077	狂乱
きょうり	5087	郷里
きょうりつ	2079	共立
きょうりゅう	2092	恐竜
きょうりょく	5099	協力
きょうりょく	5096	強力
きょうれつ	5093	強烈
きょうわ	2097	共和
きょうわ	2089	協和
